t,Q
24/08/2023 18:00:01,177.6885
24/08/2023 18:01:01,163.132388888889
24/08/2023 18:02:01,179.853444444444
24/08/2023 18:03:01,180.392388888889
24/08/2023 18:04:01,184.289777777778
24/08/2023 18:05:01,162.862277777778
24/08/2023 18:06:01,180.667555555556
24/08/2023 18:07:01,165.616666666667
24/08/2023 18:08:01,176.922777777778
24/08/2023 18:09:01,184.164805555556
24/08/2023 18:10:01,182.613972222222
24/08/2023 18:11:01,163.179055555556
24/08/2023 18:12:01,173.429805555556
24/08/2023 18:13:01,171.010638888889
24/08/2023 18:14:01,173.791444444444
24/08/2023 18:15:01,174.228944444444
24/08/2023 18:16:01,156.742
24/08/2023 18:17:01,173.346111111111
24/08/2023 18:18:01,168.582166666667
24/08/2023 18:19:01,176.671444444444
24/08/2023 18:20:01,177.419361111111
24/08/2023 18:21:01,173.878222222222
24/08/2023 18:22:01,177.156861111111
24/08/2023 18:23:01,161.935944444444
24/08/2023 18:24:01,179.819333333333
24/08/2023 18:25:01,168.360166666667
24/08/2023 18:26:01,173.187138888889
24/08/2023 18:27:01,181.675583333333
24/08/2023 18:28:01,176.651555555556
24/08/2023 18:29:01,170.033555555556
24/08/2023 18:30:01,183.779388888889
24/08/2023 18:31:01,176.389555555556
24/08/2023 18:32:01,177.666944444444
24/08/2023 18:33:01,169.789833333333
24/08/2023 18:34:01,167.807944444444
24/08/2023 18:35:01,179.582055555556
24/08/2023 18:36:01,170.05125
24/08/2023 18:37:01,172.029055555556
24/08/2023 18:38:01,179.088055555556
24/08/2023 18:39:01,176.443222222222
24/08/2023 18:40:01,177.247166666667
24/08/2023 18:41:01,171.344888888889
24/08/2023 18:42:01,186.295194444444
24/08/2023 18:43:01,165.933277777778
24/08/2023 18:44:01,170.756833333333
24/08/2023 18:45:01,176.144305555556
24/08/2023 18:46:01,155.1055
24/08/2023 18:47:01,170.2065
24/08/2023 18:48:01,176.615361111111
24/08/2023 18:49:01,168.820444444444
24/08/2023 18:50:01,160.598944444444
24/08/2023 18:51:01,169.667583333333
24/08/2023 18:52:01,183.088
24/08/2023 18:53:01,188.186972222222
24/08/2023 18:54:01,168.676388888889
24/08/2023 18:55:01,161.288166666667
24/08/2023 18:56:01,170.877416666667
24/08/2023 18:57:01,181.808944444444
24/08/2023 18:58:01,171.310333333333
24/08/2023 18:59:01,176.430527777778
24/08/2023 19:00:01,194.121055555556
24/08/2023 19:01:01,176.743666666667
24/08/2023 19:02:01,175.781
24/08/2023 19:03:01,177.603888888889
24/08/2023 19:04:01,179.944611111111
24/08/2023 19:05:01,183.490833333333
24/08/2023 19:06:01,177.672722222222
24/08/2023 19:07:01,168.194111111111
24/08/2023 19:08:01,153.591361111111
24/08/2023 19:09:01,173.095333333333
24/08/2023 19:10:01,173.704583333333
24/08/2023 19:11:01,167.418583333333
24/08/2023 19:12:01,166.077333333333
24/08/2023 19:13:01,180.655611111111
24/08/2023 19:14:01,175.833555555556
24/08/2023 19:15:01,157.113472222222
24/08/2023 19:16:01,156.601611111111
24/08/2023 19:17:01,181.203444444444
24/08/2023 19:18:01,182.482166666667
24/08/2023 19:19:01,169.960611111111
24/08/2023 19:20:01,156.698444444444
24/08/2023 19:21:00,174.823555555556
24/08/2023 19:22:00,165.3245
24/08/2023 19:23:00,173.814
24/08/2023 19:24:00,172.687888888889
24/08/2023 19:25:00,172.114888888889
24/08/2023 19:26:00,162.514611111111
24/08/2023 19:27:00,187.313555555556
24/08/2023 19:28:00,171.064722222222
24/08/2023 19:29:00,177.538722222222
24/08/2023 19:30:00,187.126222222222
24/08/2023 19:31:00,177.781388888889
24/08/2023 19:32:00,170.117
24/08/2023 19:33:00,171.467
24/08/2023 19:34:00,172.457722222222
24/08/2023 19:35:00,166.072305555556
24/08/2023 19:36:00,171.613444444444
24/08/2023 19:37:00,168.308555555556
24/08/2023 19:38:00,171.082444444444
24/08/2023 19:39:00,178.772222222222
24/08/2023 19:40:00,162.169722222222
24/08/2023 19:41:00,167.632361111111
24/08/2023 19:42:00,165.142111111111
24/08/2023 19:43:00,163.423666666667
24/08/2023 19:44:00,160.19775
24/08/2023 19:45:00,165.705333333333
24/08/2023 19:46:00,172.832861111111
24/08/2023 19:47:00,182.397111111111
24/08/2023 19:48:00,168.146944444444
24/08/2023 19:49:00,168.973277777778
24/08/2023 19:50:00,178.126222222222
24/08/2023 19:51:00,175.399444444444
24/08/2023 19:52:00,161.039805555556
24/08/2023 19:53:00,181.285888888889
24/08/2023 19:54:00,179.224361111111
24/08/2023 19:55:00,162.918944444444
24/08/2023 19:56:00,174.0535
24/08/2023 19:57:00,173.227944444444
24/08/2023 19:58:00,160.696722222222
24/08/2023 19:59:00,170.426166666667
24/08/2023 20:00:00,157.835916666667
24/08/2023 20:01:00,173.090944444444
24/08/2023 20:02:00,168.766027777778
24/08/2023 20:03:00,161.584694444444
24/08/2023 20:04:00,183.764194444444
24/08/2023 20:05:00,184.401111111111
24/08/2023 20:06:00,167.477277777778
24/08/2023 20:07:00,182.205
24/08/2023 20:08:00,172.505888888889
24/08/2023 20:09:00,150.525611111111
24/08/2023 20:10:00,162.208833333333
24/08/2023 20:11:00,181.055166666667
24/08/2023 20:12:00,173.021833333333
24/08/2023 20:13:00,171.792111111111
24/08/2023 20:14:00,155.534805555556
24/08/2023 20:15:00,180.925944444444
24/08/2023 20:16:00,178.455805555556
24/08/2023 20:17:00,180.119
24/08/2023 20:18:00,164.537916666667
24/08/2023 20:19:00,173.984944444444
24/08/2023 20:20:00,173.212166666667
24/08/2023 20:21:00,165.467222222222
24/08/2023 20:22:00,178.349361111111
24/08/2023 20:23:00,181.519222222222
24/08/2023 20:24:00,173.850888888889
24/08/2023 20:25:00,177.837555555556
24/08/2023 20:26:00,170.563722222222
24/08/2023 20:27:00,159.2445
24/08/2023 20:28:00,167.106222222222
24/08/2023 20:29:00,167.139444444444
24/08/2023 20:30:00,171.404277777778
24/08/2023 20:31:00,165.699222222222
24/08/2023 20:32:00,172.312833333333
24/08/2023 20:33:00,162.6395
24/08/2023 20:34:00,165.155805555556
24/08/2023 20:35:00,169.219277777778
24/08/2023 20:36:00,180.153722222222
24/08/2023 20:37:00,172.427583333333
24/08/2023 20:38:00,167.957944444444
24/08/2023 20:39:00,159.851055555556
24/08/2023 20:40:00,161.817722222222
24/08/2023 20:41:00,173.478166666667
24/08/2023 20:42:00,180.268333333333
24/08/2023 20:43:00,171.938166666667
24/08/2023 20:44:00,169.599555555556
24/08/2023 20:45:00,165.359055555556
24/08/2023 20:46:00,174.626416666667
24/08/2023 20:47:00,174.283166666667
24/08/2023 20:48:00,180.623333333333
24/08/2023 20:49:00,185.576944444444
24/08/2023 20:50:00,177.420027777778
24/08/2023 20:51:00,179.431722222222
24/08/2023 20:52:00,174.14125
24/08/2023 20:53:00,157.784305555556
24/08/2023 20:54:00,177.227388888889
24/08/2023 20:55:00,155.610861111111
24/08/2023 20:56:00,176.212444444444
24/08/2023 20:56:59,176.175805555556
24/08/2023 20:57:59,175.613333333333
24/08/2023 20:58:59,184.1695
24/08/2023 20:59:59,173.515333333333
24/08/2023 21:00:59,185.579305555556
24/08/2023 21:01:59,163.485888888889
24/08/2023 21:02:59,177.125222222222
24/08/2023 21:03:59,169.815833333333
24/08/2023 21:04:59,181.818944444444
24/08/2023 21:05:59,196.332277777778
24/08/2023 21:06:59,169.895388888889
24/08/2023 21:07:59,182.6835
24/08/2023 21:08:59,168.397916666667
24/08/2023 21:09:59,170.296833333333
24/08/2023 21:10:59,175.958722222222
24/08/2023 21:11:59,170.321888888889
24/08/2023 21:12:59,166.488944444444
24/08/2023 21:13:59,159.277277777778
24/08/2023 21:14:59,180.714055555556
24/08/2023 21:15:59,168.398777777778
24/08/2023 21:16:59,179.322388888889
24/08/2023 21:17:59,169.143388888889
24/08/2023 21:18:59,190.534444444444
24/08/2023 21:19:59,170.533388888889
24/08/2023 21:20:59,188.017055555556
24/08/2023 21:21:59,162.225694444444
24/08/2023 21:22:59,171.131722222222
24/08/2023 21:23:59,161.026833333333
24/08/2023 21:24:59,176.481
24/08/2023 21:25:59,173.206555555556
24/08/2023 21:26:59,160.286055555556
24/08/2023 21:27:59,170.189972222222
24/08/2023 21:28:59,170.883444444444
24/08/2023 21:29:59,165.481055555556
24/08/2023 21:30:59,160.383666666667
24/08/2023 21:31:59,180.816333333333
24/08/2023 21:32:59,182.039333333333
24/08/2023 21:33:59,166.931666666667
24/08/2023 21:34:59,174.274833333333
24/08/2023 21:35:59,170.185055555556
24/08/2023 21:36:59,165.053944444444
24/08/2023 21:37:59,170.929583333333
24/08/2023 21:38:59,168.605222222222
24/08/2023 21:39:59,144.382722222222
24/08/2023 21:40:59,170.59875
24/08/2023 21:41:59,161.268277777778
24/08/2023 21:42:59,165.33125
24/08/2023 21:43:59,171.114111111111
24/08/2023 21:44:59,155.621916666667
24/08/2023 21:45:59,188.133916666667
24/08/2023 21:46:59,171.487222222222
24/08/2023 21:47:59,170.467444444444
24/08/2023 21:48:59,173.953055555556
24/08/2023 21:49:59,172.647777777778
24/08/2023 21:50:59,171.444722222222
24/08/2023 21:51:59,177.205777777778
24/08/2023 21:52:59,157.261333333333
24/08/2023 21:53:59,156.470222222222
24/08/2023 21:54:59,169.764388888889
24/08/2023 21:55:59,183.782555555556
24/08/2023 21:56:59,175.206694444444
24/08/2023 21:57:59,174.592166666667
24/08/2023 21:58:59,175.560722222222
24/08/2023 21:59:59,159.297055555556
24/08/2023 22:00:59,163.637361111111
24/08/2023 22:01:59,167.031
24/08/2023 22:02:59,162.052166666667
24/08/2023 22:03:59,171.049361111111
24/08/2023 22:04:59,167.228833333333
24/08/2023 22:05:59,175.6635
24/08/2023 22:06:59,164.646083333333
24/08/2023 22:07:59,181.998611111111
24/08/2023 22:08:59,172.091416666667
24/08/2023 22:09:59,164.600666666667
24/08/2023 22:10:59,175.375361111111
24/08/2023 22:11:59,174.875777777778
24/08/2023 22:12:59,169.133944444444
24/08/2023 22:13:59,164.694888888889
24/08/2023 22:14:59,178.572
24/08/2023 22:15:59,173.116694444444
24/08/2023 22:16:59,172.8655
24/08/2023 22:17:59,177.622
24/08/2023 22:18:59,165.497944444444
24/08/2023 22:19:59,179.033555555556
24/08/2023 22:20:59,169.987555555556
24/08/2023 22:21:59,180.422333333333
24/08/2023 22:22:59,184.698388888889
24/08/2023 22:23:59,162.023138888889
24/08/2023 22:24:59,179.108027777778
24/08/2023 22:25:59,183.166638888889
24/08/2023 22:26:59,181.715611111111
24/08/2023 22:27:59,167.587555555556
24/08/2023 22:28:59,173.2935
24/08/2023 22:29:59,159.419972222222
24/08/2023 22:30:59,175.94025
24/08/2023 22:31:59,177.212166666667
24/08/2023 22:32:58,188.417083333333
24/08/2023 22:33:58,173.256722222222
24/08/2023 22:34:58,177.272888888889
24/08/2023 22:35:58,168.645166666667
24/08/2023 22:36:58,162.863277777778
24/08/2023 22:37:58,161.759055555556
24/08/2023 22:38:58,172.133388888889
24/08/2023 22:39:58,182.28
24/08/2023 22:40:58,187.978416666667
24/08/2023 22:41:58,167.416333333333
24/08/2023 22:42:58,171.5605
24/08/2023 22:43:58,156.100611111111
24/08/2023 22:44:58,165.909611111111
24/08/2023 22:45:58,164.7545
24/08/2023 22:46:58,174.546833333333
24/08/2023 22:47:58,167.147888888889
24/08/2023 22:48:58,166.575694444444
24/08/2023 22:49:58,167.580444444444
24/08/2023 22:50:58,169.838388888889
24/08/2023 22:51:58,168.379555555556
24/08/2023 22:52:58,176.043972222222
24/08/2023 22:53:58,173.300305555556
24/08/2023 22:54:58,169.670722222222
24/08/2023 22:55:58,173.526972222222
24/08/2023 22:56:58,169.212333333333
24/08/2023 22:57:58,166.380416666667
24/08/2023 22:58:58,166.662388888889
24/08/2023 22:59:58,180.049333333333
24/08/2023 23:00:58,177.686166666667
24/08/2023 23:01:58,161.993222222222
24/08/2023 23:02:58,160.686666666667
24/08/2023 23:03:58,173.974388888889
24/08/2023 23:04:58,170.823388888889
24/08/2023 23:05:58,176.181333333333
24/08/2023 23:06:58,148.154388888889
24/08/2023 23:07:58,164.846555555556
24/08/2023 23:08:58,174.725666666667
24/08/2023 23:09:58,159.134666666667
24/08/2023 23:10:58,174.931611111111
24/08/2023 23:11:58,166.297444444444
24/08/2023 23:12:58,169.800055555556
24/08/2023 23:13:58,174.036111111111
24/08/2023 23:14:58,179.481472222222
24/08/2023 23:15:58,174.672777777778
24/08/2023 23:16:58,179.932388888889
24/08/2023 23:17:58,175.661861111111
24/08/2023 23:18:58,172.972138888889
24/08/2023 23:19:58,172.233222222222
24/08/2023 23:20:58,173.112277777778
24/08/2023 23:21:58,161.104444444444
24/08/2023 23:22:58,157.929166666667
24/08/2023 23:23:58,166.111055555556
24/08/2023 23:24:58,187.500277777778
24/08/2023 23:25:58,164.389916666667
24/08/2023 23:26:58,167.615694444444
24/08/2023 23:27:58,156.437666666667
24/08/2023 23:28:58,153.751166666667
24/08/2023 23:29:58,170.301972222222
24/08/2023 23:30:58,158.928527777778
24/08/2023 23:31:58,168.168583333333
24/08/2023 23:32:58,168.959722222222
24/08/2023 23:33:58,175.799888888889
24/08/2023 23:34:58,171.098083333333
24/08/2023 23:35:58,174.163361111111
24/08/2023 23:36:58,167.098666666667
24/08/2023 23:37:58,167.527583333333
24/08/2023 23:38:58,173.406694444444
24/08/2023 23:39:58,174.205166666667
24/08/2023 23:40:58,182.314444444444
24/08/2023 23:41:58,180.279055555556
24/08/2023 23:42:58,160.470722222222
24/08/2023 23:43:58,169.885277777778
24/08/2023 23:44:58,162.699944444444
24/08/2023 23:45:58,156.266
24/08/2023 23:46:58,187.946861111111
24/08/2023 23:47:58,163.651916666667
24/08/2023 23:48:58,172.795361111111
24/08/2023 23:49:58,163.961611111111
24/08/2023 23:50:58,187.292194444444
24/08/2023 23:51:58,166.6695
24/08/2023 23:52:58,172.763611111111
24/08/2023 23:53:58,156.972611111111
24/08/2023 23:54:58,166.310861111111
24/08/2023 23:55:58,180.779583333333
24/08/2023 23:56:58,168.865305555556
24/08/2023 23:57:58,164.262444444444
24/08/2023 23:58:58,177.61
24/08/2023 23:59:58,187.726222222222
25/08/2023 00:00:58,195.135972222222
25/08/2023 00:01:58,196.471833333333
25/08/2023 00:02:58,159.367722222222
25/08/2023 00:03:58,175.973111111111
25/08/2023 00:04:58,162.241222222222
25/08/2023 00:05:58,163.474444444444
25/08/2023 00:06:58,173.199805555556
25/08/2023 00:07:58,163.372194444444
25/08/2023 00:08:57,168.99675
25/08/2023 00:09:57,154.910444444444
25/08/2023 00:10:57,169.731055555556
25/08/2023 00:11:57,183.472388888889
25/08/2023 00:12:57,166.815166666667
25/08/2023 00:13:57,150.906
25/08/2023 00:14:57,192.195416666667
25/08/2023 00:15:57,178.320805555556
25/08/2023 00:16:57,163.212444444444
25/08/2023 00:17:57,172.227583333333
25/08/2023 00:18:57,169.118472222222
25/08/2023 00:19:57,162.430333333333
25/08/2023 00:20:57,162.438333333333
25/08/2023 00:21:57,170.4795
25/08/2023 00:22:57,168.095666666667
25/08/2023 00:23:57,182.19325
25/08/2023 00:24:57,164.876916666667
25/08/2023 00:25:57,173.414861111111
25/08/2023 00:26:57,171.628333333333
25/08/2023 00:27:57,168.215388888889
25/08/2023 00:28:57,176.655333333333
25/08/2023 00:29:57,171.353111111111
25/08/2023 00:30:57,166.275722222222
25/08/2023 00:31:57,172.159
25/08/2023 00:32:57,179.1105
25/08/2023 00:33:57,177.964222222222
25/08/2023 00:34:57,168.14975
25/08/2023 00:35:57,167.251027777778
25/08/2023 00:36:57,165.384111111111
25/08/2023 00:37:57,159.546027777778
25/08/2023 00:38:57,152.415666666667
25/08/2023 00:39:57,165.257777777778
25/08/2023 00:40:57,171.534777777778
25/08/2023 00:41:57,182.176611111111
25/08/2023 00:42:57,153.215888888889
25/08/2023 00:43:57,179.601888888889
25/08/2023 00:44:57,164.867333333333
25/08/2023 00:45:57,164.038111111111
25/08/2023 00:46:57,171.600666666667
25/08/2023 00:47:57,146.578388888889
25/08/2023 00:48:57,179.887
25/08/2023 00:49:57,184.02425
25/08/2023 00:50:57,163.60825
25/08/2023 00:51:57,158.698388888889
25/08/2023 00:52:57,174.629222222222
25/08/2023 00:53:57,174.863166666667
25/08/2023 00:54:57,159.845055555556
25/08/2023 00:55:57,158.563777777778
25/08/2023 00:56:57,190.914777777778
25/08/2023 00:57:57,181.3465
25/08/2023 00:58:57,153.182388888889
25/08/2023 00:59:57,178.833777777778
25/08/2023 01:00:57,160.102944444444
25/08/2023 01:01:57,179.074944444444
25/08/2023 01:02:57,169.506611111111
25/08/2023 01:03:57,170.316666666667
25/08/2023 01:04:57,177.4375
25/08/2023 01:05:57,164.359916666667
25/08/2023 01:06:57,176.154944444444
25/08/2023 01:07:57,174.521666666667
25/08/2023 01:08:57,161.249638888889
25/08/2023 01:09:57,183.229888888889
25/08/2023 01:10:57,170.987833333333
25/08/2023 01:11:57,171.47225
25/08/2023 01:12:57,167.704722222222
25/08/2023 01:13:57,179.780388888889
25/08/2023 01:14:57,169.494972222222
25/08/2023 01:15:57,160.929222222222
25/08/2023 01:16:57,164.675666666667
25/08/2023 01:17:57,179.188833333333
25/08/2023 01:18:57,158.51625
25/08/2023 01:19:57,160.699416666667
25/08/2023 01:20:57,165.778555555556
25/08/2023 01:21:57,164.532722222222
25/08/2023 01:22:57,173.976361111111
25/08/2023 01:23:57,162.837
25/08/2023 01:24:57,166.785555555556
25/08/2023 01:25:57,184.701
25/08/2023 01:26:57,173.311166666667
25/08/2023 01:27:57,171.289833333333
25/08/2023 01:28:57,161.371777777778
25/08/2023 01:29:57,185.815833333333
25/08/2023 01:30:57,166.466555555556
25/08/2023 01:31:57,176.068694444444
25/08/2023 01:32:57,168.229916666667
25/08/2023 01:33:57,185.581444444444
25/08/2023 01:34:57,173.824055555556
25/08/2023 01:35:57,172.874666666667
25/08/2023 01:36:57,169.446694444444
25/08/2023 01:37:57,162.652277777778
25/08/2023 01:38:57,160.150166666667
25/08/2023 01:39:57,175.742555555556
25/08/2023 01:40:57,165.989888888889
25/08/2023 01:41:57,161.37175
25/08/2023 01:42:57,172.838388888889
25/08/2023 01:43:57,169.316527777778
25/08/2023 01:44:56,153.300055555556
25/08/2023 01:45:56,155.736388888889
25/08/2023 01:46:56,173.856166666667
25/08/2023 01:47:56,173.237083333333
25/08/2023 01:48:56,177.311722222222
25/08/2023 01:49:56,168.866527777778
25/08/2023 01:50:56,159.5315
25/08/2023 01:51:56,170.487888888889
25/08/2023 01:52:56,180.901472222222
25/08/2023 01:53:56,168.858138888889
25/08/2023 01:54:56,165.598805555556
25/08/2023 01:55:56,166.769722222222
25/08/2023 01:56:56,169.616222222222
25/08/2023 01:57:56,149.036361111111
25/08/2023 01:58:56,171.417166666667
25/08/2023 01:59:56,175.62
25/08/2023 02:00:56,156.704222222222
25/08/2023 02:01:56,179.4485
25/08/2023 02:02:56,172.774277777778
25/08/2023 02:03:56,180.923527777778
25/08/2023 02:04:56,167.739222222222
25/08/2023 02:05:56,172.898333333333
25/08/2023 02:06:56,172.814722222222
25/08/2023 02:07:56,162.982333333333
25/08/2023 02:08:56,176.111388888889
25/08/2023 02:09:56,174.046194444444
25/08/2023 02:10:56,174.011055555556
25/08/2023 02:11:56,177.642194444444
25/08/2023 02:12:56,178.0125
25/08/2023 02:13:56,168.298527777778
25/08/2023 02:14:56,169.425194444444
25/08/2023 02:15:56,153.609166666667
25/08/2023 02:16:56,172.722916666667
25/08/2023 02:17:56,171.343194444444
25/08/2023 02:18:56,166.137138888889
25/08/2023 02:19:56,177.124805555556
25/08/2023 02:20:56,175.41925
25/08/2023 02:21:56,178.177638888889
25/08/2023 02:22:56,172.878722222222
25/08/2023 02:23:56,175.6535
25/08/2023 02:24:56,159.0125
25/08/2023 02:25:56,177.463222222222
25/08/2023 02:26:56,174.871
25/08/2023 02:27:56,177.691333333333
25/08/2023 02:28:56,173.818666666667
25/08/2023 02:29:56,169.111388888889
25/08/2023 02:30:56,175.014222222222
25/08/2023 02:31:56,175.056083333333
25/08/2023 02:32:56,164.42425
25/08/2023 02:33:56,160.800444444444
25/08/2023 02:34:56,165.952444444444
25/08/2023 02:35:56,170.981611111111
25/08/2023 02:36:56,163.102055555556
25/08/2023 02:37:56,175.894861111111
25/08/2023 02:38:56,165.862777777778
25/08/2023 02:39:56,162.188972222222
25/08/2023 02:40:56,170.758027777778
25/08/2023 02:41:56,171.7055
25/08/2023 02:42:56,175.261222222222
25/08/2023 02:43:56,162.348111111111
25/08/2023 02:44:56,173.304444444444
25/08/2023 02:45:56,174.85
25/08/2023 02:46:56,190.2075
25/08/2023 02:47:56,171.18625
25/08/2023 02:48:56,164.431722222222
25/08/2023 02:49:56,175.307222222222
25/08/2023 02:50:56,182.382777777778
25/08/2023 02:51:56,157.302888888889
25/08/2023 02:52:56,164.119722222222
25/08/2023 02:53:56,173.754666666667
25/08/2023 02:54:56,179.060555555556
25/08/2023 02:55:56,167.435666666667
25/08/2023 02:56:56,174.000805555556
25/08/2023 02:57:56,158.469888888889
25/08/2023 02:58:56,162.210111111111
25/08/2023 02:59:56,161.178111111111
25/08/2023 03:00:56,162.595222222222
25/08/2023 03:01:56,166.432833333333
25/08/2023 03:02:56,153.991222222222
25/08/2023 03:03:56,173.855777777778
25/08/2023 03:04:56,161.644722222222
25/08/2023 03:05:56,172.173055555556
25/08/2023 03:06:56,175.856
25/08/2023 03:07:56,164.5865
25/08/2023 03:08:56,171.480027777778
