Var1,Var2
613,160.078449537037
614,160.068194907407
615,160.060206018518
616,160.04025462963
617,160.03175047081
618,160.028524074074
619,160.025802259887
620,160.019491996233
621,159.9978625
622,159.990494907407
623,159.972618055556
624,159.971700925926
625,159.965789814815
626,159.955320833333
627,159.946936574074
628,159.931666666667
629,159.928887037037
630,159.893520833333
631,159.888169907407
632,159.884810185185
633,159.845357407407
634,159.825150462963
635,159.822112037037
636,159.820718518518
637,159.813780092593
638,159.810620833333
639,159.795139351852
640,159.771768361582
641,159.768099537037
642,159.737243055556
643,159.731595306513
644,159.727287962963
645,159.717593055556
646,159.71237037037
647,159.706878703704
648,159.70598467433
649,159.6597625
650,159.656653240741
651,159.650592749529
652,159.643472693032
653,159.639423148148
654,159.624162962963
655,159.617482407407
656,159.616104166667
657,159.600443502825
658,159.600260185185
659,159.596465740741
660,159.5901826742
661,159.589485648148
662,159.584956481481
663,159.573144067797
664,159.539850282486
665,159.507550376648
666,159.494918518519
667,159.488658333333
668,159.488036252354
669,159.472131018519
670,159.466576628352
671,159.447353703704
672,159.437955555556
673,159.360984722222
674,159.34334537037
675,159.334112962963
676,159.332183333333
677,159.330246704331
678,159.308931481482
679,159.304165277778
680,159.297348148148
681,159.275413370998
682,159.271458105647
683,159.260523611111
684,159.25338287037
685,159.232531609195
686,159.225258333333
687,159.188542592593
688,159.185558333333
689,159.160119907407
690,159.149239814815
691,159.128062037037
692,159.097184086629
693,159.091627777778
694,159.086334722222
695,159.083114814815
696,159.068886111111
697,159.068369907407
698,159.063531944444
699,159.061589453861
700,159.059243055556
701,159.0591375
702,159.058956214689
703,159.047214814815
704,159.0442375
705,159.040042592593
706,159.028869444444
707,159.017075329567
708,159.009441148776
709,159.008951388889
710,159.007462962963
711,158.990318518519
712,158.989852777778
713,158.971182407407
714,158.970838888889
715,158.96847037037
716,158.961069679849
717,158.960739642185
718,158.951429166667
719,158.944893596987
720,158.930262241055
721,158.907192592593
722,158.894173148148
723,158.877595833333
724,158.865470338983
725,158.855243518519
726,158.839183615819
727,158.837037962963
728,158.825959722222
729,158.814232109228
730,158.768834770115
731,158.74243079096
732,158.722118644068
733,158.720698148148
734,158.704977011494
735,158.703503240741
736,158.692831481481
737,158.67634039548
738,158.629688888889
739,158.6199875
740,158.60129212963
741,158.587796296296
742,158.557713888889
743,158.543818981482
744,158.5416875
745,158.510337962963
746,158.459882407407
747,158.456961111111
748,158.454519907407
749,158.454183145009
750,158.437583804143
751,158.430508333333
752,158.429826851852
753,158.3822625
754,158.381427314815
755,158.375148775895
756,158.373498116761
757,158.371519303201
758,158.365054166667
759,158.356814814815
760,158.345473148148
761,158.313407407407
762,158.307031481481
763,158.305665277778
764,158.283900925926
765,158.220665740741
766,158.217099074074
767,158.202929378531
768,158.19210787037
769,158.18900047081
770,158.179335648148
771,158.171146296296
772,158.170901388889
773,158.13058992467
774,158.122861581921
775,158.111314814815
776,158.108369444444
777,158.092350925926
778,158.087945386064
779,158.078377118644
780,158.06197962963
781,158.060358796296
782,158.057038425926
783,158.043693032015
784,158.033075925926
785,158.021851388889
786,158.021128703704
787,158.015616203704
788,157.97804613936
789,157.96970480226
790,157.956472685185
791,157.938288888889
792,157.921681018519
793,157.918580555556
794,157.876304613936
795,157.869806497175
796,157.869758796296
797,157.851718518519
798,157.839538135593
799,157.835180555556
800,157.827258474576
801,157.816209722222
802,157.808366203704
803,157.804398148148
804,157.782619444444
805,157.773717592593
806,157.759460813492
807,157.750445833333
808,157.747853703704
809,157.720980092593
810,157.719628831418
811,157.713481481481
812,157.71292962963
813,157.694606481481
814,157.69438653484
815,157.676101364522
816,157.6699375
817,157.669799905838
818,157.649009259259
819,157.631130092593
820,157.628905555555
821,157.624856873823
822,157.622520833333
823,157.616853927203
824,157.615518055556
825,157.613796759259
826,157.61225462963
827,157.53989212963
828,157.539197740113
829,157.538738984674
830,157.538217592593
831,157.527253703704
832,157.504501388889
833,157.493789814815
834,157.491171845574
835,157.489466203704
836,157.487750925926
837,157.479726851852
838,157.465048022599
839,157.458847457627
840,157.427554613936
841,157.408863425926
842,157.387264351852
843,157.346577314815
844,157.316508474576
845,157.294894538606
846,157.278703703704
847,157.268773611111
848,157.267051388889
849,157.262927314815
850,157.250026851852
851,157.237183796296
852,157.236324537037
853,157.234026836158
854,157.231577683616
855,157.220216203704
856,157.197772222222
857,157.179472685185
858,157.151514124294
859,157.134120833333
860,157.120169491525
861,157.10168126177
862,157.098634180791
863,157.089081944444
864,157.064419962335
865,157.046618518519
866,157.0276586629
867,157.019922685185
868,157.01329537037
869,157.008806481482
870,156.95475335249
871,156.927272222222
872,156.919697222222
873,156.882755555556
874,156.882244821092
875,156.876203703704
876,156.871283796296
877,156.863567592593
878,156.849179166667
879,156.822349074074
880,156.814845574388
881,156.814154166667
882,156.799591954023
883,156.785426851852
884,156.777308908046
885,156.775035310734
886,156.761073754789
887,156.753941203704
888,156.7186125
889,156.714326388889
890,156.714048493409
891,156.693516203704
892,156.684393055556
893,156.663119585687
894,156.662319907407
895,156.646300462963
896,156.639493055556
897,156.630173611111
898,156.60972037037
899,156.609646551724
900,156.603322975518
901,156.601914814815
902,156.581212962963
903,156.564148611111
904,156.563870527307
905,156.562953703704
906,156.536875925926
907,156.530719907407
908,156.509980555556
909,156.50144212963
910,156.489040740741
911,156.471947269303
912,156.465735648148
913,156.464767592593
914,156.423631018519
915,156.419756944444
916,156.418293518519
917,156.413131944444
918,156.403447269303
919,156.395291431262
920,156.371156944444
921,156.369937853107
922,156.362311574074
923,156.349849206349
924,156.336168981481
925,156.329737758945
926,156.324424670433
927,156.290721759259
928,156.28614537037
929,156.272138418079
930,156.25936302682
931,156.24904519774
932,156.245690277778
933,156.239105555556
934,156.2385125
935,156.230040229885
936,156.22789212963
937,156.189872605364
938,156.17318151341
939,156.170162962963
940,156.168458796296
941,156.166444915254
942,156.139847222222
943,156.128633796296
944,156.105536574074
945,156.094081944444
946,156.062863425926
947,156.060786111111
948,156.055552259887
949,156.055214814815
950,156.052687382298
951,156.038122685185
952,156.034845833333
953,156.032127777778
954,156.031512037037
955,156.016842592593
956,156.015191666667
957,155.993748587571
958,155.991618055556
959,155.990743981481
960,155.979402314815
961,155.975446327684
962,155.97479212963
963,155.965296296296
964,155.963825925926
965,155.962336574074
966,155.954647685185
967,155.933398148148
968,155.930656779661
969,155.920665277778
970,155.90890756705
971,155.89587962963
972,155.893829566855
973,155.883905092593
974,155.863730555556
975,155.862829566855
976,155.855317592593
977,155.832103703704
978,155.797668549906
979,155.78929566855
980,155.74689537037
981,155.74177306968
982,155.741240740741
983,155.740121939736
984,155.712241666667
985,155.712194915254
986,155.704629943503
987,155.679509722222
988,155.663300847458
989,155.65051712963
990,155.65041712963
991,155.622572222222
992,155.615768055556
993,155.581483333333
994,155.572073611111
995,155.56755787037
996,155.560530131827
997,155.552666203704
998,155.538282407407
999,155.536984463277
1000,155.536113425926
1001,155.535897222222
1002,155.527628240741
1003,155.527028240741
1004,155.518200564972
1005,155.500989814815
1006,155.496350753296
1007,155.487506591337
1008,155.484237758945
1009,155.456478240741
1010,155.45265913371
1011,155.452105932203
1012,155.432350925926
1013,155.413478703704
1014,155.381363888889
1015,155.334943518519
1016,155.317238700565
1017,155.303598870057
1018,155.303130885122
1019,155.295928703704
1020,155.2955
1021,155.280953240741
1022,155.274614814815
1023,155.269521759259
1024,155.264267890772
1025,155.193916203704
1026,155.165622685185
1027,155.137622222222
1028,155.128163425926
1029,155.125980555556
1030,155.074694444444
1031,154.997425925926
1032,154.979493295019
1033,154.976773224044
1034,154.962049074074
1035,154.951481481482
1036,154.945165277778
1037,154.926489351852
1038,154.918315913371
1039,154.910370998117
1040,154.910039548023
1041,154.899791666667
1042,154.890865277778
1043,154.884425141243
1044,154.878727686703
1045,154.844384722222
1046,154.813844444444
1047,154.790976532567
1048,154.771038888889
1049,154.730869444444
1050,154.657889351852
1051,154.655483796296
1052,154.62380787037
1053,154.6025
1054,154.59539537037
1055,154.581967514124
1056,154.572071759259
1057,154.566031481481
1058,154.554864351852
1059,154.550637037037
1060,154.51842962963
1061,154.516266478343
1062,154.508059259259
1063,154.507198148148
1064,154.499394907407
1065,154.493164814815
1066,154.489676388889
1067,154.469313425926
1068,154.454968518519
1069,154.434401388889
1070,154.395207407407
1071,154.383542592593
1072,154.33469537037
1073,154.330196798493
1074,154.32761393597
1075,154.32655787037
1076,154.307531481481
1077,154.304123352166
1078,154.302971759259
1079,154.274685969868
1080,154.248441619586
1081,154.246890277778
1082,154.236032015066
1083,154.230956896552
1084,154.221631018519
1085,154.216474658869
1086,154.213380555556
1087,154.176513888889
1088,154.112282407407
1089,154.095858796296
1090,154.061212037037
1091,154.056473611111
1092,154.034480092593
1093,154.000769444444
1094,153.974680092593
1095,153.9062625
1096,153.846375730994
1097,153.816412962963
1098,153.811448148148
1099,153.788693973635
1100,153.751934722222
1101,153.739293518519
1102,153.738584722222
1103,153.719234259259
1104,153.647388888889
1105,153.626865277778
1106,153.621193055556
1107,153.608673611111
1108,153.573224105461
1109,153.555314030132
1110,153.533631481481
1111,153.528618173258
1112,153.522097685185
1113,153.522023611111
1114,153.520373822976
1115,153.517640277778
1116,153.489168032787
1117,153.466205555556
1118,153.458361111111
1119,153.450349537037
1120,153.427911016949
1121,153.385441619586
1122,153.352871296296
1123,153.352274074074
1124,153.348769774011
1125,153.288182748538
1126,153.240798148148
1127,153.229978240741
1128,153.201450564972
1129,153.145991996234
1130,153.140595103578
1131,153.134314500942
1132,153.131561111111
1133,153.119934722222
1134,153.118640740741
1135,153.101189736346
1136,153.071062146893
1137,153.037875925926
1138,153.0255625
1139,153.020094632768
1140,153.016231800766
1141,153.001184722222
1142,152.943671296296
1143,152.9410125
1144,152.924615819209
1145,152.907423148148
1146,152.905552259887
1147,152.887118551587
1148,152.855391666667
1149,152.852540277778
1150,152.842552314815
1151,152.810790229885
1152,152.793459510358
1153,152.770724074074
1154,152.740520114943
1155,152.655968518518
1156,152.655912962963
1157,152.61169212963
1158,152.605241666667
1159,152.604487037037
1160,152.599263888889
1161,152.584991203704
1162,152.567009259259
1163,152.558558796296
1164,152.537106018519
1165,152.497965630885
1166,152.42789559387
1167,152.367374074074
1168,152.296936574074
1169,152.288460648148
1170,152.277279166667
1171,152.249063559322
1172,152.231168518518
1173,152.213680320151
1174,152.212560185185
1175,152.192625243665
1176,152.166668981482
1177,152.09376197318
1178,152.050053201507
1179,152.048191203704
1180,151.971201035782
1181,151.928182407407
1182,151.852042624521
1183,151.834814351852
1184,151.751412429379
1185,151.508407407407
1186,151.418513653484
1187,151.415494444444
1188,151.402042592593
1189,151.364344444444
1190,151.21736393597
1191,151.192802314815
1192,151.180885122411
1193,151.162338888889
1194,151.117309259259
1195,151.02141007533
1196,150.953445833333
1197,150.803372222222
1198,150.7902
1199,150.769102777778
1200,150.76599952919
1201,150.613351694915
1202,150.552098870056
1203,0
