Var1,Var2
0,113.869783333333
1,113.7624
2,113.302683333333
3,113.27785
4,113.241783333333
5,113.181071428571
6,113.178833333333
7,113.162322033898
8,113.139416666667
9,113.126183333333
10,113.12425
11,113.1121
12,113.109583333333
13,113.105866666667
14,113.098576271186
15,113.09605
16,113.084416666667
17,113.078683333333
18,113.075
19,113.073050847458
20,113.065433333333
21,113.0644
22,113.056271186441
23,113.055406779661
24,113.04755
25,113.045883333333
26,113.041716666667
27,113.036616666667
28,113.027166666667
29,113.01355
30,113.00065
31,112.994516666667
32,112.994440677966
33,112.991683333333
34,112.991383333333
35,112.990033333333
36,112.98745
37,112.963283333333
38,112.961266666667
39,112.952491525424
40,112.949033333333
41,112.941237288136
42,112.940466666667
43,112.938728813559
44,112.938694915254
45,112.937272727273
46,112.936916666667
47,112.926016666667
48,112.920266666667
49,112.919716666667
50,112.9191
51,112.915464285714
52,112.9148
53,112.904466666667
54,112.903766666667
55,112.90305
56,112.903033333333
57,112.894066666667
58,112.892186440678
59,112.8809
60,112.877491525424
61,112.8683
62,112.86615
63,112.8646
64,112.864516666667
65,112.861288135593
66,112.859542372881
67,112.853642857143
68,112.853433333333
69,112.852283333333
70,112.835133333333
71,112.835033333333
72,112.834583333333
73,112.832616666667
74,112.832189655172
75,112.8315
76,112.828133333333
77,112.823483333333
78,112.823216666667
79,112.821883333333
80,112.8197
81,112.817516666667
82,112.816483333333
83,112.815203389831
84,112.810827586207
85,112.807916666667
86,112.80615
87,112.805866666667
88,112.8051
89,112.80398245614
90,112.799583333333
91,112.797566666667
92,112.796166666667
93,112.79225
94,112.791483333333
95,112.789766666667
96,112.789466666667
97,112.781406779661
98,112.7765
99,112.770966666667
100,112.770466666667
101,112.767233333333
102,112.7654
103,112.763566666667
104,112.760766666667
105,112.759233333333
106,112.75613559322
107,112.744566666667
108,112.733288135593
109,112.726816666667
110,112.72425
111,112.718783333333
112,112.715016666667
113,112.713733333333
114,112.71245
115,112.69825
116,112.697066666667
117,112.696983333333
118,112.691983333333
119,112.688566666667
120,112.687616666667
121,112.687423728814
122,112.684288135593
123,112.68215
124,112.681683333333
125,112.6811
126,112.68105
127,112.677716666667
128,112.676716666667
129,112.675283333333
130,112.674933333333
131,112.673383333333
132,112.6717
133,112.670983333333
134,112.670483333333
135,112.66665
136,112.6645
137,112.663266666667
138,112.658416666667
139,112.652266666667
140,112.651983333333
141,112.65145
142,112.647466666667
143,112.6429
144,112.64145
145,112.640724137931
146,112.6404
147,112.640016666667
148,112.637666666667
149,112.633433333333
150,112.631677966102
151,112.62655
152,112.62445
153,112.622483333333
154,112.621633333333
155,112.620305084746
156,112.619
157,112.618525423729
158,112.617633333333
159,112.612816666667
160,112.607433333333
161,112.60265
162,112.602
163,112.59815
164,112.596566666667
165,112.593283333333
166,112.592566666667
167,112.592283333333
168,112.586483333333
169,112.584491525424
170,112.582816666667
171,112.582283333333
172,112.579916666667
173,112.578566666667
174,112.578152542373
175,112.576766666667
176,112.576633333333
177,112.575433333333
178,112.573271186441
179,112.572483333333
180,112.5719
181,112.569033333333
182,112.567133333333
183,112.566316666667
184,112.5655
185,112.5628
186,112.560525423729
187,112.56025
188,112.556683333333
189,112.553983333333
190,112.55385
191,112.550576271186
192,112.54555
193,112.543859649123
194,112.542933333333
195,112.540833333333
196,112.5408
197,112.538183333333
198,112.536516666667
199,112.5336
200,112.529066666667
201,112.528816666667
202,112.524883333333
203,112.519933333333
204,112.5179
205,112.515516666667
206,112.509066666667
207,112.5079
208,112.5047
209,112.504266666667
210,112.504116666667
211,112.503766666667
212,112.502333333333
213,112.502183333333
214,112.501474576271
215,112.499716666667
216,112.498683333333
217,112.4952
218,112.484466666667
219,112.482983333333
220,112.482983333333
221,112.481566666667
222,112.479483333333
223,112.4761
224,112.471916666667
225,112.4719
226,112.470816666667
227,112.470166666667
228,112.4659
229,112.461716666667
230,112.460366666667
231,112.458466666667
232,112.456416666667
233,112.45095
234,112.448766666667
235,112.446733333333
236,112.44479661017
237,112.443322033898
238,112.443016949153
239,112.440733333333
240,112.440525423729
241,112.437517241379
242,112.437372881356
243,112.435933333333
244,112.431816666667
245,112.4293
246,112.428033333333
247,112.424933333333
248,112.420366666667
249,112.415716666667
250,112.413016666667
251,112.40415
252,112.4038
253,112.39755
254,112.391066666667
255,112.387666666667
256,112.38265
257,112.381237288136
258,112.378118644068
259,112.374033333333
260,112.361016666667
261,112.359183333333
262,112.357233333333
263,112.35495
264,112.35425
265,112.354203389831
266,112.35165
267,112.348183333333
268,112.346966666667
269,112.34655
270,112.335433333333
271,112.334766666667
272,112.33255
273,112.332216666667
274,112.322406779661
275,112.322283333333
276,112.320254545455
277,112.318783333333
278,112.31865
279,112.317233333333
280,112.312416666667
281,112.309533333333
282,112.30905
283,112.308465517241
284,112.302762711864
285,112.302683333333
286,112.30035
287,112.2989
288,112.2938
289,112.293766666667
290,112.2904
291,112.289166666667
292,112.286066666667
293,112.285576271186
294,112.28405
295,112.283183333333
296,112.27665
297,112.276266666667
298,112.271433333333
299,112.271383333333
300,112.270933333333
301,112.269
302,112.255406779661
303,112.2554
304,112.24715
305,112.246216666667
306,112.245983333333
307,112.244433333333
308,112.243966666667
309,112.23725
310,112.2306
311,112.229
312,112.227433333333
313,112.2245
314,112.218116666667
315,112.2166
316,112.21595
317,112.215083333333
318,112.213216666667
319,112.205066666667
320,112.2048
321,112.202483333333
322,112.200766666667
323,112.195583333333
324,112.191833333333
325,112.191816666667
326,112.190366666667
327,112.19015
328,112.189166666667
329,112.187783333333
330,112.184542372881
331,112.182016666667
332,112.17865
333,112.178433333333
334,112.177533333333
335,112.174366666667
336,112.174116666667
337,112.171716666667
338,112.1715
339,112.171406779661
340,112.171183333333
341,112.17005
342,112.16795
343,112.16605
344,112.164216666667
345,112.16345
346,112.163066666667
347,112.157016666667
348,112.156316666667
349,112.154616666667
350,112.152133333333
351,112.143283333333
352,112.14224137931
353,112.140866666667
354,112.138883333333
355,112.138883333333
356,112.13245
357,112.13145
358,112.129916666667
359,112.1271
360,112.124233333333
361,112.121186440678
362,112.119517241379
363,112.117
364,112.114133333333
365,112.106866666667
366,112.102116666667
367,112.09795
368,112.097050847458
369,112.09685
370,112.093233333333
371,112.091517241379
372,112.090516666667
373,112.084766666667
374,112.083661016949
375,112.081116666667
376,112.077616666667
377,112.066448275862
378,112.06465
379,112.058883333333
380,112.056883333333
381,112.056816666667
382,112.055316666667
383,112.054316666667
384,112.04925
385,112.041983333333
386,112.038083333333
387,112.030683333333
388,112.025233333333
389,112.0235
390,112.018233333333
391,112.017533333333
392,112.016983333333
393,112.016816666667
394,112.013016666667
395,112.006733333333
396,112.004216666667
397,111.998883333333
398,111.996333333333
399,111.99625
400,111.99475
401,111.992466666667
402,111.991847457627
403,111.980616666667
404,111.978066666667
405,111.977779661017
406,111.977733333333
407,111.97765
408,111.974677966102
409,111.9715
410,111.968133333333
411,111.964733333333
412,111.958866666667
413,111.950983333333
414,111.950254237288
415,111.949516666667
416,111.944833333333
417,111.943966666667
418,111.943216666667
419,111.941266666667
420,111.938844827586
421,111.937083333333
422,111.9283
423,111.920233333333
424,111.918266666667
425,111.917366666667
426,111.915716666667
427,111.910833333333
428,111.91075
429,111.9106
430,111.904644067797
431,111.903983333333
432,111.897033898305
433,111.896966666667
434,111.896830508475
435,111.8928
436,111.891033333333
437,111.88745
438,111.886533333333
439,111.886116666667
440,111.884516666667
441,111.882916666667
442,111.882566666667
443,111.881733333333
444,111.875333333333
445,111.872881355932
446,111.8719
447,111.867
448,111.86605
449,111.8628
450,111.862016666667
451,111.860655172414
452,111.858711864407
453,111.85855
454,111.855766666667
455,111.8556
456,111.855
457,111.852694915254
458,111.84785
459,111.846266666667
460,111.844915254237
461,111.841542372881
462,111.841466666667
463,111.8358
464,111.835633333333
465,111.83555
466,111.833483333333
467,111.8323
468,111.83205
469,111.82975
470,111.826833333333
471,111.82505
472,111.82505
473,111.824533333333
474,111.820762711864
475,111.819457627119
476,111.81945
477,111.818633333333
478,111.81695
479,111.813416666667
480,111.812183333333
481,111.811379310345
482,111.811316666667
483,111.811
484,111.809983333333
485,111.809433333333
486,111.804796610169
487,111.801166666667
488,111.796266666667
489,111.795716666667
490,111.792833333333
491,111.791830508475
492,111.790433333333
493,111.79005
494,111.7898
495,111.786516666667
496,111.785083333333
497,111.783237288136
498,111.783116666667
499,111.78125
500,111.780333333333
501,111.779533333333
502,111.777416666667
503,111.7769
504,111.775983333333
505,111.773966666667
506,111.77395
507,111.773333333333
508,111.772166666667
509,111.771066666667
510,111.769542372881
511,111.767133333333
512,111.76693220339
513,111.766220338983
514,111.76095
515,111.75975
516,111.758166666667
517,111.757133333333
518,111.75275
519,111.750033333333
520,111.75
521,111.749916666667
522,111.747716666667
523,111.746525423729
524,111.74585
525,111.74335
526,111.73225
527,111.726816666667
528,111.7261
529,111.725566666667
530,111.72265
531,111.717766666667
532,111.717216666667
533,111.7171
534,111.716766666667
535,111.7145
536,111.712983333333
537,111.7127
538,111.711633333333
539,111.7076
540,111.706633333333
541,111.706033333333
542,111.703283333333
543,111.701283333333
544,111.699516666667
545,111.697866666667
546,111.695533333333
547,111.692466666667
548,111.691333333333
549,111.69115
550,111.691050847458
551,111.689466666667
552,111.688383333333
553,111.6882
554,111.68795
555,111.68645
556,111.682166666667
557,111.674983333333
558,111.6743
559,111.673933333333
560,111.67285
561,111.670949152542
562,111.6659
563,111.664916666667
564,111.6632
565,111.662677966102
566,111.660983333333
567,111.657816666667
568,111.655183333333
569,111.654316666667
570,111.650866666667
571,111.649033333333
572,111.645016949153
573,111.643133333333
574,111.64285
575,111.6423
576,111.639966666667
577,111.634733333333
578,111.632783333333
579,111.632633333333
580,111.632283333333
581,111.632266666667
582,111.631983333333
583,111.631271186441
584,111.63113559322
585,111.631068965517
586,111.6306
587,111.627423728814
588,111.624233333333
589,111.616316666667
590,111.615633333333
591,111.615423728814
592,111.6126
593,111.610033333333
594,111.606066666667
595,111.593966666667
596,111.593916666667
597,111.592366666667
598,111.591333333333
599,111.5899
600,111.589101694915
601,111.583083333333
602,111.581283333333
603,111.579116666667
604,111.577316666667
605,111.576933333333
606,111.575183333333
607,111.572116666667
608,111.569983333333
609,111.56745
610,111.5672
611,111.565813559322
612,111.56315
613,111.560083333333
614,111.559666666667
615,111.55013559322
616,111.5473
617,111.543137931034
618,111.543016666667
619,111.541466666667
620,111.538
621,111.537383333333
622,111.537266666667
623,111.535483333333
624,111.53545
625,111.532366666667
626,111.53045
627,111.52765
628,111.52145
629,111.519666666667
630,111.513666666667
631,111.513383333333
632,111.50745
633,111.505966666667
634,111.501508474576
635,111.501466666667
636,111.500416666667
637,111.498816666667
638,111.497483333333
639,111.4912
640,111.489491525424
